STN Code,Dissolved Oxygen,Location Name,State Name,Year,pH,Conductivity,BOD,Nitrate N + Nitrite N,Fecal Coliform,Total Coliform,WQI,lat,lon
1348,6.9,WARD'S LAKE AT SHILLONG,MEGHALAYA,2021,7.4,127.5,2.85,0.555,95.0,420.0,71.49975468431892,25.5379432,91.2999102
3956,6.35,ANSHUPA AT BISHNUPUR,ODISHA,2021,7.3,147.5,1.9,0.47,2800.0,9700.0,125.91182018400754,20.5431241,84.6897321
3957,5.85,ANSHUPA AT SARANDAGARH,ODISHA,2021,7.35,159.5,1.6500000000000001,0.735,1215.0,4995.0,90.8859822710289,20.5431241,84.6897321
3955,7.0,ANSHUPA AT SUBARANAPUR,ODISHA,2021,7.5,141.5,1.5,0.67,1815.0,8245.0,100.61547904389526,20.5431241,84.6897321
2438,6.8,ANSHUPA LAKE KADALIBARI,ODISHA,2021,7.65,188.0,1.7,0.77,960.0,3000.0,85.89073715379448,20.4574941,85.6048965413869
3953,8.3,CHILKA AT RAMBHA,ODISHA,2021,7.7,20313.0,2.0,0.99,1151.0,2451.0,90.78098215992674,20.5431241,84.6897321
2437,7.699999999999999,CHILKA LAKE AT SATAPADA (RAMSAR SITE),ODISHA,2021,7.65,22855.0,1.5499999999999998,0.97,851.0,1760.0,82.58459252616422,20.5431241,84.6897321
3954,7.25,TAMPADA LAKE AT CHHATRAPUR,ODISHA,2021,8.2,546.0,3.95,1.22,905.0,1980.0,111.8749926351142,20.5431241,84.6897321
1686,5.4,BAHOUR LAKE,PUDUCHERRY,2021,7.3,286.5,1.75,0.77,12.5,975.0,65.59887363714672,11.8245095,79.73715777860332
4634,10.4,KANAGAN LAKE,PUDUCHERRY,2021,8.35,1126.0,16.4,2.31,305.0,1250.0,196.34072921592892,10.91564885,79.80694879844232
1396,7.2,OUSTERI LAKE,PUDUCHERRY,2021,7.15,240.0,1.65,0.57,56.0,801.0,54.34243107053856,10.91564885,79.80694879844232
1297,7.85,HARIKE LAKE AT HARIKE VILLAGE,PUNJAB,2021,7.85,251.0,1.85,1.75,810.0,2105.0,82.24192487089786,30.9293211,75.5004841
1382,7.65,HARIKE LAKE D/S FROM CANAL,PUNJAB,2021,7.8,264.0,2.4,3.0999999999999996,905.0,2295.0,89.49975927165052,30.9293211,75.5004841
2912,7.6,RANJIT SAGAR RESERVOIR,PUNJAB,2021,7.9,184.5,1.0,0.5,30.0,109.5,58.933650302924605,30.9293211,75.5004841
1481,6.6,FATEH SAGAR LAKE AT UDAIPUR INTAKE POINT OF PHED,RAJASTHAN,2021,8.25,728.5,2.3499999999999996,4.13,66.0,142.5,83.09101350471296,26.8105777,73.7684549
2940,4.800000000000001,GAPE- SAGAR LAKE,RAJASTHAN,2021,8.4,5921.5,2.9499999999999997,5.655,305.0,780.0,106.41163553080841,23.8538893,73.7087177
4178,5.35,GOVERDHAN SAGAR,RAJASTHAN,2021,8.05,881.5,2.2,4.03,350.0,780.0,90.7544589457229,24.5439951,73.68584719359191
2936,4.2,JAISAMAND LAKE,RAJASTHAN,2021,7.2,194.5,1.2,1.0,58.0,107.0,65.58723299493987,27.41400485,76.61703869600933
2941,7.449999999999999,JAISAMAND LAKE,RAJASTHAN,2021,8.65,653.5,1.65,2.6,49.0,112.5,79.18141660433766,24.13770075,74.04723864534469
2942,7.5,JAISAMAND LAKE,RAJASTHAN,2021,8.65,592.5,1.85,2.395,57.0,107.0,80.85121564287768,24.13770075,74.04723864534469
2944,2.45,JALMAHAL,RAJASTHAN,2021,8.85,1940.0,4.550000000000001,6.41,276.5,655.0,138.2344258170132,26.9464166,75.8481731
2935,4.050000000000001,JET SAGAR LAKE,RAJASTHAN,2021,8.0,352.5,2.75,2.8200000000000003,195.0,460.0,97.25916535230708,25.4367659,75.736147085863
1714,7.95,KAYALANA JHEEL JODHPUR,RAJASTHAN,2021,7.9,339.0,1.55,1.625,58.0,107.0,62.8947206066989,26.8105777,73.7684549
2943,4.35,LODHA TALAB,RAJASTHAN,2021,8.15,818.5,3.0999999999999996,4.83,305.0,670.0,104.32128722761101,23.49150465,74.35021720129201
1716,5.550000000000001,NAKKI LAKE,RAJASTHAN,2021,7.95,325.0,2.35,2.605,107.0,165.0,83.59173105002307,24.5953049,72.70390264699941
4795,5.25,NELA TALAB,RAJASTHAN,2021,8.25,807.0,2.95,2.655,157.5,305.0,96.81410414759061,24.578721,73.6862571
1285,6.0,PICHOLA LAKE AT UDAIPUR (WATER INTAKE POINT),RAJASTHAN,2021,8.0,523.5,1.9,3.57,31.0,57.0,76.75479874366508,26.8105777,73.7684549
1414,6.05,PUSHKAR LAKE,RAJASTHAN,2021,7.65,305.0,3.35,3.31,58.0,121.5,83.80986297609027,26.4875533,74.55404662867572
2938,6.45,RAJSAMAND LAKE,RAJASTHAN,2021,8.55,625.0,2.05,2.325,86.5,166.5,86.60296352452968,25.07747625,73.88626319669183
2939,5.9,RAJSAMAND LAKE,RAJASTHAN,2021,8.8,610.5,1.9,3.0549999999999997,157.5,290.0,93.93558384049027,25.07747625,73.88626319669183
2937,5.9,SILISERH LAKE,RAJASTHAN,2021,8.0,226.0,1.35,1.855,44.5,85.0,72.4189207898847,27.41400485,76.61703869600933
4177,4.9,SWAROOP SAGAR LAKE,RAJASTHAN,2021,8.45,625.0,1.7,2.785,48.5,165.0,88.43494807406137,26.8105777,73.7684549
1286,5.3,UDAISAGAR LAKE AT UDAIPUR (INTAKE PT.) RAJASTHAN,RAJASTHAN,2021,7.9,1566.5,2.25,5.3100000000000005,121.5,195.0,83.93929095645132,26.8105777,73.7684549
1420,6.5,KODAI KANAL LAKE,TAMIL NADU,2021,7.1,121.5,2.5,0.635,25.0,60.5,63.49749497454851,10.9094334,78.3665347
3008,7.45,POONDI LAKE AT THIRUVALLUR,TAMIL NADU,2021,7.55,610.0,2.5,0.42000000000000004,2.0,35.0,66.30777029689852,10.9094334,78.3665347
3010,6.5,PORUR LAKE AT THIRUVALLUR,TAMIL NADU,2021,7.65,1169.5,3.0,0.47,40.0,117.0,78.02830646687283,10.9094334,78.3665347
3011,5.95,PULICATE LAKE AT THIRUVALLUR,TAMIL NADU,2021,7.55,33865.0,3.0,0.91,23.5,117.0,85.85715651681988,10.9094334,78.3665347
3009,6.1,REDD HILLS AT THIRUVALLUR,TAMIL NADU,2021,7.3,546.0,3.0,0.47,11.0,101.0,73.09439545467758,10.9094334,78.3665347
1421,6.45,UDHAGAMADALEM LAKE (OOTY),TAMIL NADU,2021,6.6,415.5,2.75,0.325,79.0,225.0,58.53514920042773,10.9094334,78.3665347
3007,6.2,VEERANAM LAKE AT CUDDALORE,TAMIL NADU,2021,7.35,516.5,2.0,0.57,34.5,89.0,65.15084558182318,10.9094334,78.3665347
1452,6.15,YERCAUD LAKE,TAMIL NADU,2021,6.9,306.5,1.6,0.325,75.5,185.0,54.89519185108229,11.7832744,78.21046871339286
5052,2.35,BAKSHI KUNTA (VEMANA COLONY PARK),TELANGANA,2021,7.5,1055.0,9.5,5.4,12.5,310.0,152.87644673887888,17.4872976,78.3322142
4676,0.8,BANDA CHERUVU,TELANGANA,2021,7.6,1412.5,10.9,13.7,36.0,335.0,175.9738466372239,17.4612372,78.54639010482663
5048,2.9,BANDAM CHERUVU,TELANGANA,2021,7.6499999999999995,804.5,6.0,4.7,38.5,340.0,122.3016764094183,17.5271759,78.4200077
4682,2.4,BANDAM CHERUVU,TELANGANA,2021,7.8,1056.0,7.7,19.35,22.5,285.0,143.64973945493696,18.0068629,79.5578719
5040,0.3,BANDLAGUDA CHERUVU,TELANGANA,2021,7.45,1257.0,11.2,9.15,53.5,410.0,178.30360132433782,17.317791149999998,78.4888593678445
4690,2.1999999999999997,BANJARA KUNTA (SINGADI KUNTA(,TELANGANA,2021,7.85,939.5,4.7,8.9,23.0,355.0,117.78217022291427,17.4057955,78.4006536
3074,0.3,BANJARA LAKE,TELANGANA,2021,7.300000000000001,1014.5,12.0,6.0,40.5,375.0,182.08837698390735,17.410768,78.44854448849662
5035,1.15,BATHAR KUNTA,TELANGANA,2021,7.8,1180.0,8.0,8.5,42.0,600.0,151.6619876582961,17.4057955,78.4006536
4684,6.300000000000001,CAMPUS LAKE,TELANGANA,2021,6.95,567.5,2.55,5.595,13.5,175.0,62.71032106639632,28.6264459,77.1609878
5060,1.5999999999999999,CHAKALAVANI CHERUVU,TELANGANA,2021,7.65,1276.0,12.0,11.45,26.5,390.0,182.25611771854565,17.4881832,78.316112
5051,2.1,CHINNA BANDAM,TELANGANA,2021,7.65,1517.0,8.05,7.45,37.0,355.0,144.72560148896468,18.7030009,80.0372672
4668,1.25,CHINNARAYAN CHERUVU,TELANGANA,2021,7.699999999999999,1406.0,9.0,10.1,42.0,410.0,158.4801261002608,17.5022292,78.5088584
5046,3.6,CHINTAL CHERUVU,TELANGANA,2021,7.9,474.5,4.05,2.15,17.5,284.0,105.18283016978646,17.5271759,78.4200077
5039,2.05,DMRL LAKE,TELANGANA,2021,7.6499999999999995,1434.5,10.6,8.55,46.0,317.0,167.83176753695295,17.328056349999997,78.500169482216
3070,2.0,FOX SAGAR,TELANGANA,2021,8.05,1259.0,4.5,7.5,30.5,410.0,120.54120764701541,17.5258589,78.46905021499732
5059,2.1999999999999997,GOPI CHERUVU,TELANGANA,2021,7.75,1161.0,6.5,6.45,22.0,380.0,131.7449441596316,17.47936985,78.32814118976825
5062,2.1,GURUNATH CHERUVU,TELANGANA,2021,7.75,1071.5,9.0,22.6,20.5,355.0,156.06275603459454,17.4981608,78.3567628
3073,0.3,HASMATHPET LAKE,TELANGANA,2021,7.75,1323.0,8.0,4.55,52.5,485.0,154.690313665874,17.47582539878519,78.48473706511365
1789,5.550000000000001,HIMAYAT SAGAR LAKE,TELANGANA,2021,7.699999999999999,457.0,2.35,0.75,3.0,56.0,76.75327271347545,17.4755464,78.3029526
4679,0.6,HUDA PARK LAKE/ BUMRUKH KHAN DOWLA,TELANGANA,2021,7.7,2483.5,14.0,17.1,73.0,635.0,207.60710467962323,17.8495919,79.1151663
1391,1.3499999999999999,HUSSAIN SAGAR LAKE,TELANGANA,2021,7.7,1227.0,6.9,8.2,79.5,675.0,140.05086167766228,17.42291125,78.47542103126167
4686,6.35,ICRISAT LAKE,TELANGANA,2021,6.9,654.0,2.85,5.13,17.5,200.0,64.3199337411831,28.6264459,77.1609878
4699,3.95,KAPRAI CHERUVU,TELANGANA,2021,7.75,524.5,3.05,1.3499999999999999,21.0,195.0,92.02471879622267,17.3281147,78.6045399
5054,3.4499999999999997,KOMATI KUNTA,TELANGANA,2021,7.8,664.5,4.55,5.0,15.5,231.5,108.89245160697057,16.3294885,78.4920359
4705,0.6,KOTHA CHERUVU (ALWAL CHERUVU),TELANGANA,2021,7.9,1605.5,10.0,17.1,42.0,445.0,174.74766242088688,17.5022292,78.5088584
5032,2.1999999999999997,KOTHA CHERUVU,TELANGANA,2021,7.85,1117.5,6.5,6.9,30.0,280.0,133.67511729663693,13.8633993,79.7537844
5057,0.3,KUDI KUNTA (GAUTAMI LAKE),TELANGANA,2021,7.25,1407.0,11.5,12.649999999999999,28.5,445.0,177.35800054391146,17.4587912,78.3730556
4235,3.1,LAKE KAMUNI ( SHAMSHABAD LAKE),TELANGANA,2021,7.7,1003.0,3.95,5.15,22.0,355.0,103.7917801306282,17.8495919,79.1151663
4680,5.8,LAKNAVARAM CHERUVU,TELANGANA,2021,7.65,167.5,2.35,0.55,2.0,18.0,74.56622059845358,18.14801745,80.0603249660266
3071,0.65,LANGARHOUSE LAKE,TELANGANA,2021,7.699999999999999,1195.0,7.1,7.8,58.5,410.0,144.6147613064273,17.360589,78.4740613
2340,4.25,LAXMINARAYANA CHERUVU AT EDULABAD,TELANGANA,2021,7.9,1415.0,3.9000000000000004,2.45,12.5,250.0,100.85065105171128,16.9344152,77.7788338
4677,0.3,LINGAM CHERUVU,TELANGANA,2021,7.4,1609.5,9.1,11.1,40.0,675.0,158.89730190483616,17.5402262,78.4399957
4701,1.75,LINGAM KUNTA,TELANGANA,2021,7.7,1150.0,7.0,7.5,28.5,340.0,137.71537846848386,17.8495919,79.1151663
4670,4.3,MADDELLA KUNTA/ BAIRAMALGUDA CHERUVU,TELANGANA,2021,7.35,939.0,3.75,3.15,27.5,355.0,90.06223624764796,17.8495919,79.1151663
5047,2.9499999999999997,MAHABOOB KUNTA,TELANGANA,2021,7.25,712.5,5.05,6.7,22.0,375.0,106.54958743013837,17.09471716920834,77.63627626977083
4698,0.3,MANNEVARI KUNTA,TELANGANA,2021,7.85,1732.0,8.5,12.5,55.0,485.0,161.86673935822913,17.8495919,79.1151663
5049,2.75,MEDDELA KUNTA,TELANGANA,2021,7.699999999999999,869.5,7.0,11.7,24.5,302.0,133.20443753584613,17.5271759,78.4200077
4672,2.35,MEDI KUNTA (WIPRO LAKE),TELANGANA,2021,7.800000000000001,919.5,6.6,8.7,44.0,390.0,133.45789755080514,17.4129831,78.338635
4673,1.65,MEEDI KUNTA (BK ENCLAVE LAKE),TELANGANA,2021,7.550000000000001,963.0,7.1,6.3999999999999995,28.5,340.0,136.316521989285,17.8495919,79.1151663
4674,2.9,MEEDI KUNTA,TELANGANA,2021,7.9,924.0,6.4,4.8,42.0,355.0,130.29994656614645,17.4834409,78.3611316
2341,1.5999999999999999,MIRALAM LAKE NEAR ZOO PARK,TELANGANA,2021,7.65,1287.5,5.1,3.8000000000000003,44.0,355.0,120.72255271623136,16.9344152,77.7788338
5029,2.15,MOHINI CHERUVU,TELANGANA,2021,7.85,1277.0,10.05,5.8,36.0,254.5,165.38290374178123,17.7776835,78.5705066
5045,1.7,MOTHKULA KUNTA,TELANGANA,2021,7.5,1431.0,7.0,9.450000000000001,39.0,309.5,134.98541749469226,17.5168913,78.5126057
5043,1.15,MYSAMMA CHERUVU,TELANGANA,2021,7.55,1184.0,9.0,6.45,42.0,675.0,155.96827976531867,17.4930841,78.4054408
4691,1.15,NAGOLE CHERUVU,TELANGANA,2021,7.65,1275.5,8.9,7.25,50.5,390.0,157.05149103650078,17.4025091,78.5612562
5063,2.05,NANAKRAM KUNTA,TELANGANA,2021,7.75,690.5,17.05,4.1,12.5,355.0,225.27971039997337,17.4129831,78.338635
4688,6.5,NARINJA LAKE,TELANGANA,2021,7.1,540.0,2.55,5.625,7.5,31.0,64.18424170884354,17.8495919,79.1151663
5030,1.7999999999999998,NAYA QUILA TALAB,TELANGANA,2021,8.2,1234.0,11.65,8.35,40.0,305.0,187.67395992300268,19.0412373,72.92679979838383
5056,2.15,NAYANAMMA KUNTA (BASPALLI CHERUVU),TELANGANA,2021,7.85,1038.0,6.5,8.0,22.0,345.0,133.85562666793,17.4834409,78.3611316
4229,1.5,NEKNAMPUR LAKE,TELANGANA,2021,7.85,1754.0,9.0,19.4,50.5,530.0,161.18898823798392,17.8495919,79.1151663
2342,0.3,NOOR MD. KUNTA,TELANGANA,2021,7.550000000000001,1910.0,14.1,16.35,57.5,485.0,206.7469362005239,16.9344152,77.7788338
4696,0.3,PARKI CHERUVU,TELANGANA,2021,7.65,1441.0,9.0,14.5,35.5,375.0,162.5196670820071,17.4311452,78.3920499
4678,0.3,PATEL CHERUVU,TELANGANA,2021,7.65,1469.0,14.5,15.9,38.5,390.0,211.43522016256972,17.497296050000003,78.35078775289792
4693,1.45,PATEL CHERUVU,TELANGANA,2021,7.4,1126.0,9.3,6.800000000000001,47.0,320.0,154.6345742537009,17.497296050000003,78.35078775289792
5041,1.25,PATHULGUDA LAKE,TELANGANA,2021,7.85,1314.5,13.0,6.199999999999999,49.0,410.0,196.20061012209217,17.4025091,78.5612562
4702,3.3499999999999996,PEDDA CHERUVU - KHAJA GUDA,TELANGANA,2021,7.75,1473.5,13.5,10.05,145.0,915.0,191.48020147853921,17.8495919,79.1151663
4669,1.8499999999999999,PEDDA CHERUVU,TELANGANA,2021,7.550000000000001,1531.5,8.75,8.0,55.5,355.0,150.86183412418512,14.0230123,80.088645
4683,4.6,PEDDA CHERUVU,TELANGANA,2021,7.75,636.5,5.05,1.7,16.5,188.0,106.56374755505357,14.0230123,80.088645
5061,1.75,PEDDAKUDI CHERUVU,TELANGANA,2021,7.7,1060.5,9.5,9.75,23.0,350.0,159.95225433633854,17.46565735,78.34067239565113
4681,5.65,PHAKAL CHERUVU,TELANGANA,2021,8.0,297.0,2.45,0.55,2.0,24.5,82.27815221653714,17.9305758,79.893639
5053,1.3499999999999999,RAMAMMA KUNTA (DR. YSR TOURISM COLLEGE),TELANGANA,2021,7.85,677.5,4.5,7.0,20.5,355.0,119.78009078165054,17.4436222,78.3519638
3068,5.7,RAMAPPA LAKE,TELANGANA,2021,7.95,272.0,2.2,0.75,3.0,67.5,79.00469231617413,18.23337235,79.9393490664614
4687,6.05,RED LAKE,TELANGANA,2021,7.1,810.0,3.7,7.675,22.5,260.0,77.19551661529414,28.6264459,77.1609878
5058,2.25,REGULA KUNTA,TELANGANA,2021,7.7,782.0,5.3,5.1,15.0,310.0,119.61218937511109,17.44594355,78.36335704999999
3072,0.9500000000000001,SAFILGUDA LAKE,TELANGANA,2021,7.7,1507.5,9.5,7.1,50.5,445.0,164.23992406411446,17.46338775,78.53627735570706
5038,1.25,SALKAM CHERUVU,TELANGANA,2021,7.7,1925.5,19.5,9.450000000000001,40.0,445.0,251.4347769173299,17.310350149999998,78.47298483669944
1788,0.75,SAROORNAGAR,TELANGANA,2021,7.75,1240.5,9.9,6.3,27.5,410.0,168.9475538761659,17.4755464,78.3029526
5033,0.3,SHAHATAM CHERUVU,TELANGANA,2021,7.55,1187.5,13.0,6.699999999999999,37.5,340.0,195.3204165709371,17.4057955,78.4006536
3069,5.65,SHAMEERPET LAKE,TELANGANA,2021,7.9,560.0,2.45,1.3499999999999999,7.0,153.5,80.82727343333367,17.7385691,79.130207
5034,3.5500000000000003,SHIKARI KUNTA,TELANGANA,2021,7.95,994.0,4.55,5.8999999999999995,38.5,286.5,111.70736685278725,17.4057955,78.4006536
5044,0.65,SUDALAVANI KUNTA (SUNNAM CHERUVU),TELANGANA,2021,7.449999999999999,1268.0,9.5,7.25,42.0,485.0,161.1280661612706,26.3457876,77.82894580125128
4685,6.25,SURISIGAL LAKE ICRISAT,TELANGANA,2021,7.15,628.0,2.75,5.63,19.5,205.0,68.34934457407762,17.8495919,79.1151663
4667,0.65,SURRAM CHERUVU (PALLE CHERUVU),TELANGANA,2021,7.4,1668.5,11.0,11.75,50.0,445.0,174.286994216119,17.3714879,78.5727265
5037,0.3,TIRUMALAGIRI TANK,TELANGANA,2021,7.75,1423.5,9.0,7.25,27.0,485.0,163.29542026735513,17.4746717,78.5069513
4234,2.0,UMDA SAGAR LAKE,TELANGANA,2021,7.65,916.5,5.05,3.85,32.0,275.0,117.99566657177562,17.2611444,78.3931943
5050,1.7,VENNA CHERUVU,TELANGANA,2021,7.449999999999999,1458.0,10.5,29.9,36.0,335.0,167.28008830456136,17.519687,78.4468876
5042,1.65,YELLAMMA CHERUVU,TELANGANA,2021,7.55,1638.5,12.9,18.8,45.0,570.0,189.57948251475491,18.61213135,79.36848829954994
5031,2.05,YERRA KUNTA,TELANGANA,2021,7.6,1046.0,11.5,4.75,29.5,570.0,174.12039775693808,17.806692,78.1741474
3391,5.5,DHAMBUR LAKE,TRIPURA,2021,7.2,177.5,1.3,1.8599999999999999,37.5,157.0,59.86584867172118,23.8253158,91.9732226716333
4193,5.550000000000001,DIMASAGAR LAKE,TRIPURA,2021,6.949999999999999,159.5,1.6,1.815,42.0,210.0,58.04407803438883,13.082322898581031,80.28700843668356
1727,5.800000000000001,LAXMI NARAYAN BARI PALACE COMPOUND,TRIPURA,2021,7.3,167.5,1.25,1.76,35.5,144.5,59.65550363800201,23.7750823,91.7025091
4192,5.7,MBB COLLEGE LAKE,TRIPURA,2021,7.2,167.5,1.4,1.515,31.5,165.0,59.61794590330673,23.7750823,91.7025091
4643,5.75,RUDRASAGAR EAST LAKE TRIPURA,TRIPURA,2021,7.3,177.5,1.45,1.7349999999999999,39.5,157.0,61.7572421807832,23.7750823,91.7025091
4642,6.1,RUDRASAGAR NORTH LAKE,TRIPURA,2021,7.1,177.0,1.8499999999999999,2.11,55.5,215.0,60.55063549042032,23.7750823,91.7025091
4644,6.05,RUDRASAGAR WEST LAKE TRIPURA,TRIPURA,2021,7.35,155.0,1.55,1.73,44.0,215.0,62.17392471269957,23.7750823,91.7025091
1728,5.449999999999999,RUDRASAGAR,TRIPURA,2021,7.05,159.5,1.4,2.065,40.0,205.0,58.47241144179028,23.4995742,91.31765830218896
2499,6.4,SAMARPUR JHEEL,UTTAR PRADESH,2021,7.8999999999999995,311.0,4.5,0.8600000000000001,3950.0,7100.0,184.0542898363458,26.20867685,81.21862977045768
3437,8.2,BHEEMTAL LAKE,UTTARAKHAND,2021,7.6,185.0,1.3,0.345,120.0,375.0,55.529251313940335,30.0417376,79.089691
1362,8.6,NAINI LAKE AT NAINITAL (WATER INTAKE POINT),UTTARAKHAND,2021,7.5,405.0,1.5,0.33999999999999997,245.0,635.0,56.51155783964841,30.0417376,79.089691
2539,8.15,BELBONI LAKE NEAR BARJORA,WEST BENGAL,2021,7.55,168.0,1.45,0.3,1650.0,2650.0,90.583894839493,22.9964948,87.6855882
2505,8.55,HANUMAN GHAT ON DUDHPUKUR AT TARAKESHWAR,WEST BENGAL,2021,8.25,665.5,5.85,0.5349999999999999,19150.0,29450.0,533.1056465650005,22.9964948,87.6855882
2503,7.7,HATISHALA GHAT ON DUDHPUKUR AT TARAKESHWAR,WEST BENGAL,2021,8.05,717.5,5.050000000000001,0.55,46700.0,81650.0,1147.8965850722568,22.9964948,87.6855882
4729,6.65,JOREPOKHARI LAKE AT SUKHIAPOKHARI,WEST BENGAL,2021,7.4,58.5,1.4,0.3,2530.0,6555.0,115.06873910989135,22.9964948,87.6855882
2519,7.5,KOCHBIHAR LAKE (SAGAR DIGHI),WEST BENGAL,2021,7.15,50.0,1.6,0.3,2700.0,7150.0,112.3025400051652,22.9964948,87.6855882
4720,7.85,LAKE RASIKBHEEL AT COOCHBEHAR,WEST BENGAL,2021,7.550000000000001,80.0,1.75,0.3,1385.0,4850.0,89.28567406732877,22.9964948,87.6855882
2520,6.35,MIRIKH LAKE,WEST BENGAL,2021,7.25,131.5,2.3,0.31,3550.0,9500.0,145.11724588279125,22.9964948,87.6855882
1765,7.449999999999999,RABINDRASAROVAR NATIONAL LAKE,WEST BENGAL,2021,7.85,539.0,2.9499999999999997,1.0999999999999999,560.0,1400.0,88.20773526128433,22.5726459,88.3638953
2544,9.3,SAHEBBANDH AT PURULIA,WEST BENGAL,2021,7.3,366.5,5.0,0.55,6250.0,8150.0,215.2248335528824,22.9964948,87.6855882
2522,7.6,SINCHAL LAKE FOR DARJEELING,WEST BENGAL,2021,7.25,21.0,1.05,0.3,90.0,160.0,49.37509888092866,22.9964948,87.6855882
2521,7.699999999999999,WATER RESERVIOR AT DELO LAKE,WEST BENGAL,2021,7.25,28.0,1.4,0.3,95.0,220.0,52.11772544935586,22.9964948,87.6855882
4725,7.8,WATER RESERVIOR ST. HELENS SCHOOL,WEST BENGAL,2021,7.4,44.5,1.3,0.3,90.0,220.0,53.24798436561921,22.9964948,87.6855882
5159,5.2,GARGEYAPURAM LAKE GARGEYAPURAM (V),ANDHRA PRADESH,2022,7.5,872.0,2.6,3.115,369.5,1274.5,85.9094212087189,15.9240905,80.1863809
4368,5.949999999999999,KOLLERU LAKE,ANDHRA PRADESH,2022,7.9,1007.5,3.8499999999999996,1.74,14.0,335.0,92.11369089993593,15.9240905,80.1863809
2353,4.9,KONDAKARLA-AAVA LAKE,ANDHRA PRADESH,2022,7.8,645.0,3.5999999999999996,1.77,23.0,195.0,93.30767879483074,17.60320265,83.00084455498865
5147,5.6,PALASAMUDRAM LAKE,ANDHRA PRADESH,2022,7.199999999999999,428.5,1.85,0.79,238.5,768.5,68.77554746815628,15.9240905,80.1863809
1790,6.25,PULICATE LAKE,ANDHRA PRADESH,2022,7.75,36650.0,2.75,1.445,32.5,382.0,86.60488004040485,13.69533305,80.05929292562215
2207,5.5,BOR BEEL AT JAKAI,ASSAM,2022,7.1,194.0,2.45,1.4,620.0,1160.0,81.37631781145221,26.4073841,93.2551303
3789,6.95,BORDOIBAM BEELMUKH BIRD SANCTUARY,ASSAM,2022,7.25,247.0,2.45,1.05,515.0,1115.0,74.6438679569611,27.5945155,94.71920979201424
3820,1.3499999999999999,BORSOLA BEEL,ASSAM,2022,7.25,507.5,26.0,4.1,3000.0,5150.0,366.33017162070524,26.17399005,91.7466660080891
2220,6.8,CHAND DUBI BEEL,ASSAM,2022,7.199999999999999,122.5,2.5999999999999996,1.4500000000000002,635.0,1415.0,78.56365904366048,26.4073841,93.2551303
2206,5.0,DALONI BEEL NEAR JOGIGHOPA,ASSAM,2022,7.3,123.0,2.45,1.25,455.0,1155.0,83.5684928648651,26.4073841,93.2551303
2218,6.15,DEEPOR BEEL AT BORAGAON NEAR IASST,ASSAM,2022,7.449999999999999,351.0,5.45,3.25,640.0,1255.0,111.58109861456295,26.1805978,91.753943
1529,6.6,DEEPOR BEEL NEAR DHARAPUR CHARIALI,ASSAM,2022,7.4,350.0,5.449999999999999,3.2,620.0,1455.0,108.14429303105717,26.4073841,93.2551303
3821,5.05,DIPLAI BEEL AT SILGARA,ASSAM,2022,7.15,120.5,2.15,1.4500000000000002,460.0,1010.0,78.16861329891542,26.49121035,90.1215209027452
1263,4.4,ELANGABEEL SYSTEM (CONNECTED TO R. KOLONG),ASSAM,2022,7.15,272.5,2.5,1.4500000000000002,730.0,1410.0,90.49129977446957,26.4073841,93.2551303
3787,6.699999999999999,HOLUDUNGA BEEL NEAR GAI NADI/ RIVER AT SOMARAJAN,ASSAM,2022,7.25,174.5,2.4,1.55,510.0,1155.0,75.34079432948513,26.4073841,93.2551303
4337,5.4,KAMALABARI LAKE INSIDE KAMALABARI CHILDREN,ASSAM,2022,7.05,68.5,2.5,0.9,515.0,930.0,78.97516561559824,27.996243900000003,73.3343370898198
3812,1.65,KAMALPUR BEEL,ASSAM,2022,7.449999999999999,1014.5,27.0,2.95,900.0,2450.0,330.12581502523346,26.3349031,91.71447008208972
3783,6.85,MAGURI BEEL,ASSAM,2022,7.199999999999999,168.0,2.4000000000000004,1.35,510.0,1010.0,73.69591517160882,26.4073841,93.2551303
3800,4.1,MALINI BEEL NEAR INDUTRIAL AREA AT RAMNAGAR,ASSAM,2022,7.1,151.0,2.55,1.15,515.0,1115.0,86.62635954114664,26.4073841,93.2551303
2205,5.6,MER BEEL AT MADHABPUR,ASSAM,2022,7.15,160.0,2.35,0.85,510.0,1060.0,78.35377347679628,26.4073841,93.2551303
3808,6.8999999999999995,PARASHALI BEEL AT DEMORIA,ASSAM,2022,7.199999999999999,156.0,2.45,1.4,515.0,1055.0,74.02139311356623,26.4073841,93.2551303
3798,6.0,SAMAGURI BEEL IN NAGAON DISTRICT,ASSAM,2022,7.05,109.0,2.45,2.4,540.0,1155.0,76.42194104290135,26.42493645,92.85218098437932
2215,6.75,SARAN BEEL,ASSAM,2022,7.199999999999999,100.0,2.45,1.3,510.0,1110.0,74.62123181977243,26.4073841,93.2551303
3814,2.65,SILSAKO BEEL,ASSAM,2022,7.4,528.0,16.15,1.6,2150.0,3600.0,256.06371791732766,30.0476434,79.7902465
3804,4.65,SON BEEL WATER AT KARIMGANJ,ASSAM,2022,7.0,130.0,2.5999999999999996,0.9,605.0,1450.0,84.72113691476409,26.4073841,93.2551303
3819,1.5,SORU SOLA BEEL,ASSAM,2022,7.35,516.0,25.200000000000003,4.25,3350.0,4850.0,367.9600327492853,26.1794742,91.7525068
